app,teks,rating,sentimen,teks_bersih
com.shopee.id,di update tambah lemot ini gimana..,3,Netral,di update tambah lemot ini gimana
com.shopee.id,Saran buat shopee fokus dlu ke apk jual belinya. Mnding ekspedisinya di hapus. Dri 10 pesanan pasti ad 5 yg slalu gagal kirim. trus pengiriman regular kok 2 minggu sih? ada apa ini? ada main yaaa?,3,Netral,saran buat shopee fokus dlu ke aplikasi jual belinya mnding ekspedisinya di hapus dri pesanan pasti ad yang slalu gagal kirim trus pengiriman regular kok minggu sih ada apa ini ada main yaaa
com.shopee.id,"lelet, sering keluar sendiri",3,Netral,lelet sering keluar sendiri
com.shopee.id,"sayang shopeefoodnya gak tepat waktu, pesan sejak 12.36, tertulis 25 menit, sampai pkl 14.47 bahkan blm datang... tidak bisa dibatalkan juga. chat resto dimatikan, chat driver juga gak dibalas...",3,Netral,sayang shopeefoodnya tidak tepat waktu pesan sejak tertulis menit sampai pkl bahkan blm datang tidak bisa dibatalkan juga chat resto dimatikan chat driver juga tidak dibalas
com.shopee.id,Sering ada masalaah,3,Netral,sering ada masalaah
com.shopee.id,"sekarang kualitas pengirimannya buruk, slalu terlambat dr estimasi dan bahkan paket ga smpai dan di cancel pihak shopee.",3,Negatif,sekarang kualitas pengirimannya buruk slalu terlambat dari estimasi dan bahkan paket tidak smpai dan di cancel pihak shopee
com.shopee.id,"makin ke sini, makin lama pengiriman nya, tolong di percepat layanan pengiriman barang ke customer, dulu paling lambat 3 sampai 4 hari, sekarang kok bisa sampai 5 sampai 6 hari ?",3,Negatif,makin ke sini makin lama pengiriman nya tolong di percepat layanan pengiriman barang ke customer dulu paling lambat sampai hari sekarang kok bisa sampai sampai hari
com.shopee.id,"agak kecewa yah,makin hari ada aja kebijakan yg ga masuk diakal,ada aja biaya gak jelas nya,harga barang diskon,ongkir 0,tapi ada pulak biaya tambahan yg ga semestinya,JD makin males",3,Negatif,agak kecewa yah makin hari ada aja kebijakan yang tidak masuk diakal ada aja biaya tidak jelas nya harga barang diskon ongkir tapi ada pulak biaya tambahan yang tidak semestinya jd makin males
com.shopee.id,Kurir yang menggantarkan paket suka gak jelas di status sedang dalam perjalanan ke rumah tapi di tugu tungguin gak datang datang jadi buang buang waktu buat tungguin paket nya. suka lama kali dalam perjalanan nya kedatangan paket suka di undur undur seharusnya datang tanggal 1 ini jaji tanggal 8 kok bisa bisa nya di undur seminggu sendiri,3,Positif,kurir yang menggantarkan paket suka tidak jelas di status sedang dalam perjalanan ke rumah tapi di tugu tungguin tidak datang datang jadi buang buang waktu buat tungguin paket nya suka lama kali dalam perjalanan nya kedatangan paket suka di undur undur seharusnya datang tanggal ini jaji tanggal kok bisa bisa nya di undur seminggu sendiri
com.shopee.id,"kenapa cod nya pake batas, cuma bisa 3 , selanjutnya tidak bisa cod",3,Netral,kenapa cod nya pakai batas cuma bisa selanjutnya tidak bisa cod
com.shopee.id,sulit kalau mau bayar pakek shopee pay nunggu kode gk masuk2,3,Netral,sulit kalau mau bayar pakek shopee pay nunggu kode gk masuk
com.shopee.id,sekarang pengiriman bisa nyangkut lama banget... dan vocer keterlibatan juga ketinggian nominal nya.. seperti awal saja kan lebih praktis. konsumen tidak merasa di tipu vocer.,3,Netral,sekarang pengiriman bisa nyangkut lama banget dan vocer keterlibatan juga ketinggian nominal nya seperti awal saja kan lebih praktis konsumen tidak merasa di tipu vocer
com.shopee.id,"Tolong sistem COD di daerah Kota Padang di aktifkan kembali, tidak ada lagi banjir.",3,Netral,tolong sistem cod di daerah kota padang di aktifkan kembali tidak ada lagi banjir
com.shopee.id,saya salah pesan barang terus mau di batalkan kok nggak ada fitur batalkan yaa in apk kok makin nge bug aja,3,Netral,saya salah pesan barang terus mau di batalkan kok nggak ada fitur batalkan yaa in aplikasi kok makin nge bug aja
com.shopee.id,parah!,3,Netral,parah
com.shopee.id,lumayan la,3,Netral,lumayan la
com.shopee.id,sulit mencari driver shopee foodnya klau harganya murah pdhal promo di kasih dari shopeenya gimna sih,3,Netral,sulit mencari driver shopee foodnya klau harganya murah pdhal promo di kasih dari shopeenya gimna sih
com.shopee.id,"shopee lambat bgt sekarang pengirimannya, sampe 2 hari gagal di kirim padahal itu barang penting tapi ga sesuai hari datengnya",3,Negatif,shopee lambat banget sekarang pengirimannya sampe hari gagal di kirim padahal itu barang penting tapi tidak sesuai hari datengnya
com.shopee.id,min tolonglah klo ga di klik aplikasinya jangan buka sendiri klo saya mau belanja juga bakalan buka aplikasinya sendiri kok jangan maksa maksa maksa,3,Netral,min tolonglah kalau tidak di klik aplikasinya jangan buka sendiri kalau saya mau belanja juga bakalan buka aplikasinya sendiri kok jangan maksa maksa maksa
com.shopee.id,"menginstalnya lama,tolong dong",3,Netral,menginstalnya lama tolong dong
com.shopee.id,"Pengalaman belanja saya cukup baik, tetapi layanan pengiriman perlu ditingkatkan. Hampir selalu terlambat dan pernah melewati estimasi sampai 3 hari. Semoga ke depannya pengiriman bisa lebih cepat.",3,Positif,pengalaman belanja saya cukup baik tetapi layanan pengiriman perlu ditingkatkan hampir selalu terlambat dan pernah melewati estimasi sampai hari semoga ke depannya pengiriman bisa lebih cepat
com.shopee.id,Kurang puas dengan aplikasi nya,3,Positif,kurang puas dengan aplikasi nya
com.shopee.id,tolong kasih fitur blokir untuk shopee siram,3,Netral,tolong kasih fitur blokir untuk shopee siram
com.shopee.id,"shopee skrg lebih mahal, entah di akun shopee ku aja atau yg lain juga sama. mau klaim koin reward di shopee live ga bisa katanya ada aktivitas mencurigakan di akun saya, udah lama spt itu ga ada perbaikan. udah gt yg katanya dpt voucher tp kebanyakan syarat, brg yg ini bisa brg yg itu ga bisa. voucher keterlambatan pengiriman juga pake ada minimal pembelian segala, hufftt.. endingnya waktu checkout harganya sama aja kaya ga pake voucher.",3,Negatif,shopee skrg lebih mahal entah di akun shopee ku aja atau yang lain juga sama mau klaim koin reward di shopee live tidak bisa katanya ada aktivitas mencurigakan di akun saya sudah lama spt itu tidak ada perbaikan sudah gt yang katanya dpt voucher tapi kebanyakan syarat brg yang ini bisa brg yang itu tidak bisa voucher keterlambatan pengiriman juga pakai ada minimal pembelian segala hufftt endingnya waktu checkout harganya sama aja kaya tidak pakai voucher
com.shopee.id,semenjak update malah g bisa buka spaylater,3,Netral,semenjak update malah g bisa buka spaylater
com.shopee.id,"awalnya saya sangat suka dengan aplikasi ini karena sangat membantu lebih memudahkan saya dalam mencari barang dan berbelanja,,tapi sekarang saya kecewa karena kmarin saya pakai paylater,sudah saya bayar dari sebelum tanggal jatuh tempo tapi ternyata sampai tanggal jatuh tempo nya saya masih terus di tagih untuk bayar, sekarang dananya d kembalikan dan saya harus bayar ulang berikut dendanya...",3,Positif,awalnya saya sangat suka dengan aplikasi ini karena sangat membantu lebih memudahkan saya dalam mencari barang dan berbelanja tapi sekarang saya kecewa karena kmarin saya pakai paylater sudah saya bayar dari sebelum tanggal jatuh tempo tapi ternyata sampai tanggal jatuh tempo nya saya masih terus di tagih untuk bayar sekarang dananya d kembalikan dan saya harus bayar ulang berikut dendanya
com.shopee.id,shopee sekarang bikin males co pengirimannya sampai setengah bulan kenapa sih kaya gitu biasanya cuman 4 hari,3,Netral,shopee sekarang bikin males co pengirimannya sampai setengah bulan kenapa sih kaya gitu biasanya cuman hari
com.shopee.id,tolong dong di percepat untuk pengiriman nya tolong juga di benerin untuk estimasi nya suka gk sesuai,3,Positif,tolong dong di percepat untuk pengiriman nya tolong juga di benerin untuk estimasi nya suka gk sesuai
com.shopee.id,sangat lemot sekali apk jg trbilang besar muat data sering close sendiri,3,Netral,sangat lemot sekali aplikasi juga trbilang besar muat data sering close sendiri
com.shopee.id,"tolong d hapus fitur auto chat ai, ketika kita chat dengan toko biar pemilik toko saja yg balas jangan ai, gara gara ai chat saya g d balas toko padahal toko aktif, saya jadi ragu beli d toko tersebut",3,Netral,tolong d hapus fitur auto chat ai ketika kita chat dengan toko biar pemilik toko saja yang balas jangan ai gara gara ai chat saya g d balas toko padahal toko aktif saya jadi ragu beli d toko tersebut
com.shopee.id,kenapa pengiriman nya tidak tersedia dari kemarin apakah shopee lagi eror padahal mau belanja buat kebutuhan jualan 😔,3,Netral,kenapa pengiriman nya tidak tersedia dari kemarin apakah shopee lagi eror padahal mau belanja buat kebutuhan jualan
com.shopee.id,Trima kasih shopee..aplikasi shopee.lgi error...sdh d update pun tetap error...mau ngecek spay latet enggak bisa...,3,Negatif,trima kasih shopee aplikasi shopee lgi error sdh d update pun tetap error mau ngecek spay latet enggak bisa
com.shopee.id,"ngeklik apa aja, lu yg muncul...klik ini, lu yg muncul,klik itu lu yg muncul... kurang kurangin dah masang iklan,Ampe capek orang",3,Negatif,ngeklik apa aja lu yang muncul klik ini lu yang muncul klik itu lu yang muncul kurang kurangin dah masang iklan ampe capek orang
com.shopee.id,hai shopee indo kenapa alamat saya tentukan tidak palid atau tidak sesuai keinginan hati pada hal saya sudah menentukan alamat saya.... hai shopee indo terbaru aplikasi untuk melihat barang yang baru atau second.... kenapa barang sering muncul di shope ini tidak sesuai keinginan atau pada gambar yang datang A yang kita lihat B mksd saya perbaiki la barang yang sudah dikirim.... terimakasih,3,Netral,hai shopee indo kenapa alamat saya tentukan tidak palid atau tidak sesuai keinginan hati pada hal saya sudah menentukan alamat saya hai shopee indo terbaru aplikasi untuk melihat barang yang baru atau second kenapa barang sering muncul di shope ini tidak sesuai keinginan atau pada gambar yang datang a yang kita lihat b mksd saya perbaiki la barang yang sudah dikirim terimakasih
com.shopee.id,"tolong yaa kak tolong bgt, akhir² ini update mslah pengirimanNy di perbaiki lgi, klau emg pengiriman tdk jdi di krim jgn smpek brhenti di satu titik, kita udh lama nunggu ujung²ny di return kpda penjual, kita beli brg trkdang jga brg yg kita butuhkan bukan brg yg di inginkan saja, jdi tolong bgt, untuk mslah pengiriman itu di perbaiki lgi, agar konsumen yg beli brg d sini bisa memastikan brg itu tepat waktu smpai di lokasi !! mksih .",3,Netral,tolong yaa kak tolong banget akhir ini update mslah pengirimanny di perbaiki lgi klau emg pengiriman tidak jdi di krim jgn smpek brhenti di satu titik kita udh lama nunggu ujung ny di return kpda penjual kita beli brg trkdang jga brg yang kita butuhkan bukan brg yang di inginkan saja jdi tolong banget untuk mslah pengiriman itu di perbaiki lgi agar konsumen yang beli brg d sini bisa memastikan brg itu tepat waktu smpai di lokasi mksih
com.shopee.id,"ini sudah mulai mines aplikasi shope, mask sekarang ngk bisa COD lagi.",3,Netral,ini sudah mulai mines aplikasi shope mask sekarang ngk bisa cod lagi
com.shopee.id,gra' iklan lu di kamera yg biasa gw pke gw gbisa rekam momen 2 cicak lgi ehem di dinding gw aplgi momen ny gw lgi mkan malesin bgt pdhl bru aj mau kirim di grup gw video ny mlh mncul iklan otw otw,3,Negatif,gra iklan lu di kamera yang biasa gw pke gw gbisa rekam momen cicak lgi ehem di dinding gw aplgi momen ny gw lgi mkan malesin banget pdhl bru aj mau kirim di grup gw video ny mlh mncul iklan otw otw
com.shopee.id,"bagus, murah-murah, cuman minus nya datangnya lama banget udah lewat estimasi malah",3,Positif,bagus murah murah cuman minus nya datangnya lama banget sudah lewat estimasi malah
com.shopee.id,"sebenarnya bagus,kmrn saya sudah lama belanja di sini,malah sekarang gak bisa COD,salah apa GK,kok malah gak bisa COD",3,Positif,sebenarnya bagus kmrn saya sudah lama belanja di sini malah sekarang tidak bisa cod salah apa gk kok malah tidak bisa cod
com.shopee.id,suka beli makanan di sini hehehehe (sorry gk tau kenapa bisa jadi kurang gitu ya setelah di apdet),3,Positif,suka beli makanan di sini hehehehe sorry gk tau kenapa bisa jadi kurang gitu ya setelah di apdet
com.shopee.id,kerjasama yang baik,3,Positif,kerjasama yang baik
com.shopee.id,Masih Ribet dengan iklan video yg langsung muncul saat baru buka Apk. sangat mengganggu Dan Memperlambat Pencarian atau ingin melakukan transaksi dan kegiatan lainnya. dan mohon Pihak Shopee Harap bisa memberikan perlindungan Yg lebih ketat Untuk para konsumen agar tidak mudah tertipu dengan pembelian barang yg tidak sesuai gambar / pelayanan toko yg kadang Semaunya melayani tidak mementingkan kondisi barang yg di kirim. 🙏🙏,3,Netral,masih ribet dengan iklan video yang langsung muncul saat baru buka aplikasi sangat mengganggu dan memperlambat pencarian atau ingin melakukan transaksi dan kegiatan lainnya dan mohon pihak shopee harap bisa memberikan perlindungan yang lebih ketat untuk para konsumen agar tidak mudah tertipu dengan pembelian barang yang tidak sesuai gambar pelayanan toko yang kadang semaunya melayani tidak mementingkan kondisi barang yang di kirim
com.shopee.id,"mau tutup shopee-paylater karena ganti akun (beda nomor) dan paylater tidak bisa didaftarkan ke nomor yang baru. alhasil tak tutup dan download paylater lagi, tapi nggak bisa bisa pas verifikasi. lanjut chat ke WA Shopee tanya prosedur nya, lalu dikasih nomer WA customer service, eh malah mau ditipu (dari gelagat minta photo KTP, terus disuruh download Easycah, terus disuruh screenshoot mobilebank), saya bukan orang bodoh, saya tanya kenapa nggak bisa konek kok malah kemana mana 😡",3,Netral,mau tutup shopee paylater karena ganti akun beda nomor dan paylater tidak bisa didaftarkan ke nomor yang baru alhasil tak tutup dan download paylater lagi tapi nggak bisa bisa pas verifikasi lanjut chat ke wa shopee tanya prosedur nya lalu dikasih nomer wa customer service eh malah mau ditipu dari gelagat minta photo ktp terus disuruh download easycah terus disuruh screenshoot mobilebank saya bukan orang bodoh saya tanya kenapa nggak bisa konek kok malah kemana mana
com.shopee.id,kenapa ya jadi suka tiba tiba ngebuka sendiri aplikasinya? padahal ga di pake ga dibuka. tiba tiba muncul ngebuka sendiri.,3,Positif,kenapa ya jadi suka tiba tiba ngebuka sendiri aplikasinya padahal tidak di pakai tidak dibuka tiba tiba muncul ngebuka sendiri
com.shopee.id,"ada bug,katanya ""opsi pengiriman ini tidak tersedia""jadinya gak bisa mesen deh",3,Netral,ada bug katanya opsi pengiriman ini tidak tersedia jadinya tidak bisa mesen deh
com.shopee.id,kenapa sih sekarang pengirimannya lama banget gak seperti dulu padahal beli sesama kota Lo pengirimannya 3 hari🤦🤦🤦,3,Netral,kenapa sih sekarang pengirimannya lama banget tidak seperti dulu padahal beli sesama kota lo pengirimannya hari
com.shopee.id,"buat saat ini aku kasih bintang 3 karena akhir akhir nya shope ngeleg bgt buat pencarian barang yang mau di lihat, padahal sinyal aku bagus dan kuota aku ada, knp yaa shopee????",3,Positif,buat saat ini aku kasih bintang karena akhir akhir nya shope ngeleg banget buat pencarian barang yang mau di lihat padahal sinyal aku bagus dan kuota aku ada knp yaa shopee
com.shopee.id,kenapa sih ongkir nya mahal banget,3,Negatif,kenapa sih ongkir nya mahal banget
com.shopee.id,ngelag kalo mau co barang,3,Netral,ngelag kalo mau co barang
com.shopee.id,"kecewa deh sama shopee masa apk shopee akuh bisa di retas penipu sihh , masuk k chat shopee langsung penipu nya",3,Negatif,kecewa deh sama shopee masa aplikasi shopee akuh bisa di retas penipu sihh masuk k chat shopee langsung penipu nya
com.shopee.id,bagus tapi setiap cod pembayaran harga berapa mita bayaran berapa mana gk di anterin ke rumah mls bgt udah di suruh ngabil di tempat kurir sampek sana harga nya berapa mitanya berapa tolong di perbaiki yang kayak gini mls bgt,3,Positif,bagus tapi setiap cod pembayaran harga berapa mita bayaran berapa mana gk di anterin ke rumah mls banget sudah di suruh ngabil di tempat kurir sampek sana harga nya berapa mitanya berapa tolong di perbaiki yang kayak gini mls banget
com.shopee.id,kenapa KLO cekout gagal terus sampe berkali2 klik pesanan tapi GK berhasil juga apa karna jaringan data jelek ya,3,Negatif,kenapa kalau cekout gagal terus sampe berkali klik pesanan tapi gk berhasil juga apa karna jaringan data jelek ya
com.shopee.id,padahal saya udah bayar spinjam di brimo nya udahmasuk tapi di shopee blm masuk gmna nih solusinya udah lapor masih tetap gk bisa juga,3,Netral,padahal saya sudah bayar spinjam di brimo nya udahmasuk tapi di shopee blm masuk gmna nih solusinya sudah lapor masih tetap gk bisa juga
com.shopee.id,"hallo min,klo bisa paket saya jangn dikirim melalui Sihcepat halu ya, paket saya dri kmrin sudah sampai malinau, tapi smpy skrng tdk di antr2",3,Netral,hallo min kalau bisa paket saya jangn dikirim melalui sihcepat halu ya paket saya dri kmrin sudah sampai malinau tapi smpy skrng tidak di antr
com.shopee.id,"Kenapa sekarang Akun saya sudah tidak bisa COD untuk pembayaran walaupun toko menyediakan COD, slama ini saya selalu menggunakan pilhan COD",3,Netral,kenapa sekarang akun saya sudah tidak bisa cod untuk pembayaran walaupun toko menyediakan cod slama ini saya selalu menggunakan pilhan cod
com.shopee.id,UNTUK SHOPEE KHUSUS NYA FASILITAS SPINJAM TOLONG LAH DC LEBIH DITERTIBKAN TELAT BAYAR BUKAN BERARTI GALBAY JADI JANGAN ASAL TEROR SANA SINI DILUAR KONTAK DARURAT!! (HARUSNYA BISA MEMBEDAKAN MANA YANG BAYAR MANA YANG GALBAY),3,Netral,untuk shopee khusus nya fasilitas spinjam tolong lah dc lebih ditertibkan telat bayar bukan berarti galbay jadi jangan asal teror sana sini diluar kontak darurat harusnya bisa membedakan mana yang bayar mana yang galbay
com.shopee.id,"bangga sama kurirnya, karena tepat waktu",3,Netral,bangga sama kurirnya karena tepat waktu
com.shopee.id,alhamdulillah. pesanan sudah tiba. dan barang. sesua.,3,Netral,alhamdulillah pesanan sudah tiba dan barang sesua
com.shopee.id,"gak ada fitur COD itu sma aja mengusir pelanggan dan pengguna shopy,, barusan hilang fitur COD,,",3,Netral,tidak ada fitur cod itu sma aja mengusir pelanggan dan pengguna shopy barusan hilang fitur cod
com.shopee.id,shoope skrng agak lama dibanding sblumnya,3,Netral,shoope skrng agak lama dibanding sblumnya
com.shopee.id,Baru kali ini kecewa belanja di shoppe alamat sudah tertera jelas dengan baik dan benar malah barangnya di bawa keliling dulu sungguh kali ini sangat kecewa sudah 2x terjadi mohon di perhatikan dengan benar alamat tujuan barang di teliti lagi dengan baik jangan asal mau kerjaan selesai,3,Netral,baru kali ini kecewa belanja di shoppe alamat sudah tertera jelas dengan baik dan benar malah barangnya di bawa keliling dulu sungguh kali ini sangat kecewa sudah x terjadi mohon di perhatikan dengan benar alamat tujuan barang di teliti lagi dengan baik jangan asal mau kerjaan selesai
com.shopee.id,"Apknya udh bagus, yg buruk itu ekspedisinya. bahkan sangat buruk. utk area jabodetabek, paket klo udh masuk Depok DC pekapuran, udah pasti stuck, sampe berhari². Spx Standard bener² ekspedisi tersampah yg prnh ada",3,Negatif,apknya udh bagus yang buruk itu ekspedisinya bahkan sangat buruk utk area jabodetabek paket kalau udh masuk depok dc pekapuran sudah pasti stuck sampe berhari spx standard bener ekspedisi tersampah yang prnh ada
com.shopee.id,bagus sih fitur ny bnyk bgt tapi KLO pesen paket proses sortir ny lama hampir 3 HR Bru dikirim,3,Positif,bagus sih fitur ny bnyk banget tapi kalau pesen paket proses sortir ny lama hampir hr bru dikirim
com.shopee.id,kurir spx datang nya lama banget. status diantar pagi tapi datangnya sore. kan kalau COD nunggunya lama banget. sekarang pengiriman juga lama banget biasanya diluar Jatim 3 hari sampai sekarang sampai 5 atau 6 hari,3,Netral,kurir spx datang nya lama banget status diantar pagi tapi datangnya sore kan kalau cod nunggunya lama banget sekarang pengiriman juga lama banget biasanya diluar jatim hari sampai sekarang sampai atau hari
com.shopee.id,pengiriman spx lambat,3,Negatif,pengiriman spx lambat
com.shopee.id,aplikasinya lemot sudah di update tetep aja lemot,3,Netral,aplikasinya lemot sudah di update tetep aja lemot
com.shopee.id,"aku heran sama agen shoope ko paket saya belum sampai juga ,karena sering terlambat ,aku sangat kecewa agen shoope nya sering lewat tanggal nya",3,Negatif,aku heran sama agen shoope ko paket saya belum sampai juga karena sering terlambat aku sangat kecewa agen shoope nya sering lewat tanggal nya
com.shopee.id,"barang cukup lengkap,cuma minus di ekspedisi nya doang,lama banget lelet jaminan 3-4 hari tau tau udah seminggu baru dateng,mendek mulu di gudanh",3,Netral,barang cukup lengkap cuma minus di ekspedisi nya doang lama banget lelet jaminan hari tau tau sudah seminggu baru dateng mendek mulu di gudanh
com.shopee.id,"shope bagus ko tpi saya ada kendala di shopaylater ko saya mau bayar gak bsa pdahal belum jatuh tempo,, mohon dbntu solusinya",3,Positif,shope bagus ko tpi saya ada kendala di shopaylater ko saya mau bayar tidak bsa pdahal belum jatuh tempo mohon dbntu solusinya
com.shopee.id,"kurir sering ngaku"" sudah sampai tujuan dan membuat pembeli seakan membatalkan pesanan padahal kurir belum ada datang dan menelpon dan menggunakan foto di lain tempat hanya memfoto lantai seakan sudah sampai lokasi",3,Netral,kurir sering ngaku sudah sampai tujuan dan membuat pembeli seakan membatalkan pesanan padahal kurir belum ada datang dan menelpon dan menggunakan foto di lain tempat hanya memfoto lantai seakan sudah sampai lokasi
com.shopee.id,"utk shopee food harusnya ada opsi masukkan pin dlu sblm lanjut ke konfirmasi pesanan otomatis. karena kalau kasusnya kepencet pesan kan konsumen jadi rugi, padahal masih mau lihat2 dulu. kesel bgt g ikhlas meskipun buat makan sendiri",3,Negatif,utk shopee food harusnya ada opsi masukkan pin dlu sblm lanjut ke konfirmasi pesanan otomatis karena kalau kasusnya kepencet pesan kan konsumen jadi rugi padahal masih mau lihat dulu kesel banget g ikhlas meskipun buat makan sendiri
com.shopee.id,"kak kenapa sekarang jadi lama banget pesan paketnya, udah hampir 2 minggu pesanan saya belum dikirim",3,Netral,kak kenapa sekarang jadi lama banget pesan paketnya sudah hampir minggu pesanan saya belum dikirim
com.shopee.id,ribet ganti pasword,3,Netral,ribet ganti pasword
com.shopee.id,Lumayan bisa untuk cari2 barang tanpa harus keluar panas²an,3,Netral,lumayan bisa untuk cari barang tanpa harus keluar panas an
com.shopee.id,"aplikasinya sudah bagus tapi yang kurangnya saat saya ingin mengganti PIN saya karena saya lupa, kan dikasih tau bakalan kekirim ke nomor saya tapi pas saya cek malah gak ada notif dan gak dikasih kode OTP nya saya sudah mengulanginnya tetapi tetap saja tidak bisa ada masalah apa dengan aplikasi ini apamah eror",3,Positif,aplikasinya sudah bagus tapi yang kurangnya saat saya ingin mengganti pin saya karena saya lupa kan dikasih tau bakalan kekirim ke nomor saya tapi pas saya cek malah tidak ada notif dan tidak dikasih kode otp nya saya sudah mengulanginnya tetapi tetap saja tidak bisa ada masalah apa dengan aplikasi ini apamah eror
com.shopee.id,"skarang kebanyakan pengirimannya lambat trus, tidak sesuai dgn estimasi. beda dgn yang dulu",3,Negatif,skarang kebanyakan pengirimannya lambat trus tidak sesuai dengan estimasi beda dengan yang dulu
com.shopee.id,kenapa shoope gak bisa di buka ya??,3,Netral,kenapa shoope tidak bisa di buka ya
com.shopee.id,bagus sih bisa beli online tp kalo beli disini harus hari' karena ada yg amanah dan tidak 😮‍💨,3,Positif,bagus sih bisa beli online tapi kalo beli disini harus hari karena ada yang amanah dan tidak
com.shopee.id,"pengirimannya jadi lambat banget,tapi yang aku suka banyak diskonnya cuman tolong dong pengirimannya jangan lama kaya gini..",3,Netral,pengirimannya jadi lambat banget tapi yang aku suka banyak diskonnya cuman tolong dong pengirimannya jangan lama kaya gini
com.shopee.id,menyukai karna barangnya berkualitas cuman datang nya tidak tepat waktu..,3,Netral,menyukai karna barangnya berkualitas cuman datang nya tidak tepat waktu
com.shopee.id,akun toko shope saya knp lu blokir? purabaya di dengerin,3,Netral,akun toko shope saya knp lu blokir purabaya di dengerin
com.shopee.id,"aku sudah terasa tidak ingin blanja karena setiap blanja barang nya selalu di undur, jadi cape nugu nya apalagi barang nya lagi butuh",3,Netral,aku sudah terasa tidak ingin blanja karena setiap blanja barang nya selalu di undur jadi cape nugu nya apalagi barang nya lagi butuh
com.shopee.id,cukup baik tapi pesana saya belum sampai sudah dua hari,3,Positif,cukup baik tapi pesana saya belum sampai sudah dua hari
com.shopee.id,"sebenarnya seneng banget belanja di shopee karna banyak promo, barangnya juga real tapi sayang belakangan ini paket yang dikirim pake hemat bermasalah semua barang tidak sampai dan tiap laporan cuma dikasi jawaban template suruh tunggu dan sudah berhari hari ga ada solusi",3,Netral,sebenarnya seneng banget belanja di shopee karna banyak promo barangnya juga real tapi sayang belakangan ini paket yang dikirim pakai hemat bermasalah semua barang tidak sampai dan tiap laporan cuma dikasi jawaban template suruh tunggu dan sudah berhari hari tidak ada solusi
com.shopee.id,Karena skrg waktu pengiriman LBH molor,3,Netral,karena skrg waktu pengiriman lbh molor
com.shopee.id,shope penjualnya kurang Amanah .banyak penipuan .barang Ndak sesuai pesanan.,3,Netral,shope penjualnya kurang amanah banyak penipuan barang ndak sesuai pesanan
com.shopee.id,mantap pertahankan sukses terus..,3,Positif,mantap pertahankan sukses terus
com.shopee.id,kenapa sekarang pengiriman nya lama banget biasa nya 3-4 hari sudah sampai tolong dong di perbaiki lagi supaya lebih mudah lagi kalau belanja apalagi barang nya di butuhin cepat,3,Positif,kenapa sekarang pengiriman nya lama banget biasa nya hari sudah sampai tolong dong di perbaiki lagi supaya lebih mudah lagi kalau belanja apalagi barang nya di butuhin cepat
com.shopee.id,"semuanya bagus kecuali pengiriman nya, sekarang pakai spx nyampe nya lama bangett",3,Positif,semuanya bagus kecuali pengiriman nya sekarang pakai spx nyampe nya lama bangett
com.shopee.id,pengiriman sekarang lama banget gk kayak dulu..,3,Netral,pengiriman sekarang lama banget gk kayak dulu
com.shopee.id,bagus cuma hati hati banyak barang palsu sama pengantaraan nya lambat,3,Netral,bagus cuma hati hati banyak barang palsu sama pengantaraan nya lambat
com.shopee.id,halo kak. mohon maaf aku kasih bintang 3. mungkin bisa di perbarui lagi fiturnya. saya lupa pasword waktu mau ganti pasword malah di suruh verifikasi pasword. dulu kayaknya kalau mau ganti pasword atau lupa pasword bisa dengan metode lewat email sekarang semuanya harus verifikasi pasword sedangkan kendalanya saja lupa pasword. solusinya bagaimana? tolong di bantu pengajuan saya mengenai kendala saya ini terimakasih. selebihnya nya Shopee sangat memudahkan saya sekali dan suka fitur lain lainnya.,3,Positif,halo kak mohon maaf aku kasih bintang mungkin bisa di perbarui lagi fiturnya saya lupa pasword waktu mau ganti pasword malah di suruh verifikasi pasword dulu kayaknya kalau mau ganti pasword atau lupa pasword bisa dengan metode lewat email sekarang semuanya harus verifikasi pasword sedangkan kendalanya saja lupa pasword solusinya bagaimana tolong di bantu pengajuan saya mengenai kendala saya ini terimakasih selebihnya nya shopee sangat memudahkan saya sekali dan suka fitur lain lainnya
com.shopee.id,"aplikasinya udah bagus, untuk pengiriman juga kdng cepet tergantung jasa pengiriman ongkirnya juga 0 rupiah tapi yang ga enak biaya admin nyaa menjadi jadi entah pake shopeepay atau seabank adminnya gaa salah salah padahal kan sesama mereka jadi mikir 2 kali tiap mau co",3,Positif,aplikasinya sudah bagus untuk pengiriman juga kdng cepet tergantung jasa pengiriman ongkirnya juga rupiah tapi yang tidak enak biaya admin nyaa menjadi jadi entah pakai shopeepay atau seabank adminnya gaa salah salah padahal kan sesama mereka jadi mikir kali tiap mau co
com.shopee.id,"hi shopee ,,,aku senang belanja online di shopee tapi akhir akhir ini aku kurang senang sebab pengiriman expedisi terasa lambat semua ,,, banyak dari kawan bilang juga masalah expesisi spx pengiriman lambat,, biasanya paket datang 3 hari sampai,,sekarang satu minggu lebih belum juga sampai,,, shopee perbaikilah tentang expedisi pengiriman ,,,menunggu terlalu lama sangatlah mmbosankan trimakasih.",3,Negatif,hi shopee aku senang belanja online di shopee tapi akhir akhir ini aku kurang senang sebab pengiriman expedisi terasa lambat semua banyak dari kawan bilang juga masalah expesisi spx pengiriman lambat biasanya paket datang hari sampai sekarang satu minggu lebih belum juga sampai shopee perbaikilah tentang expedisi pengiriman menunggu terlalu lama sangatlah mmbosankan trimakasih
